ensembl_gene_id	chromosome_name	start_position	end_position	external_gene_name
Os03g0622700	3	23636283	23638730	""
Os03g0623100	3	23655935	23657162	OsEnS-49
Os03g0624000	3	23694318	23695622	""
Os03g0624300	3	23715220	23715752	""
Os03g0624600	3	23734580	23736562	ONAC006
Os03g0624700	3	23734689	23735711	""
Os03g0624800	3	23738885	23746139	""
Os03g0624900	3	23754702	23755198	""
Os03g0625300	3	23781012	23782726	OsWD40-77
Os03g0625201	3	23781143	23782589	""
Os03g0625700	3	23797158	23808349	OsSEC3A
Os03g0625800	3	23812565	23816582	""
Os03g0625900	3	23817641	23824212	OsWD40-78
Os03g0625933	3	23827633	23831445	""
Os03g0625966	3	23831005	23832562	""
Os03g0626000	3	23831912	23832694	""
Os03g0626100	3	23836063	23839587	""
Os03g0626200	3	23841765	23844369	""
Os03g0626400	3	23848139	23848671	""
Os03g0626500	3	23850245	23851996	""
Os03g0626600	3	23855253	23861941	""
Os03g0626650	3	23857014	23861568	""
Os03g0626700	3	23870233	23876307	""
Os03g0626750	3	23872581	23873199	""
Os04g0108600	4	521286	521708	""
Os04g0109100	4	545744	553541	OsRLCK125
Os04g0109400	4	560485	562482	OSJNBa0027H06.10
Os04g0109500	4	568849	570185	""
Os04g0109900	4	586142	587523	""
Os04g0110000	4	586363	587505	""
Os04g0110100	4	593362	594453	""
Os04g0110200	4	599975	600881	""
Os04g0110300	4	602294	608876	OsCHB704
Os04g0110350	4	606433	608571	""
Os04g0110400	4	610122	612879	""
Os04g0110500	4	613789	616346	""
Os04g0110600	4	617514	622710	SRZ4
Os04g0110700	4	626696	627645	""
Os04g0111100	4	639804	643247	""
Os04g0111200	4	646206	647358	""
Os04g0111225	4	647538	650068	""
Os04g0111250	4	649031	650373	""
Os04g0111301	4	655428	655784	""
Os04g0111350	4	657792	658234	""
Os04g0111500	4	661317	667540	OsEXO70FX13
Os04g0111900	4	681115	687690	PIC22
Os04g0112100	4	692896	695278	""
Os04g0112000	4	693552	694897	""
Os04g0112200	4	706806	711491	Orysa
Os04g0112300	4	715786	722261	""
Os04g0112533	4	748428	754467	""
Os04g0112766	4	784954	789872	""
Os04g0113000	4	793538	799310	OsFbox179
Os04g0113100	4	796076	798794	""
Os04g0113800	4	835516	837306	""
Os04g0114300	4	868089	868779	""
Os04g0114801	4	885541	886249	""
Os04g0114950	4	894998	895150	""
Os04g0115200	4	899618	900877	""
Os04g0115400	4	906375	909802	""
Os04g0115500	4	913866	917650	""
Os04g0115650	4	921713	929966	OSJNBa0073L13.12
Os04g0115600	4	922561	928320	""
Os04g0115700	4	937896	943051	""
Os04g0115800	4	944632	946752	""
Os04g0115900	4	959532	960017	""
Os04g0116200	4	967968	969679	""
Os04g0116600	4	984543	987069	""
Os04g0116650	4	984899	986042	""
Os04g0116800	4	997304	998883	""
Os04g0116900	4	999883	1002360	""
Os04g0117100	4	1008146	1010166	OsmtATPS1
Os04g0117150	4	1011419	1014764	OSJNBb0050O03.9
Os04g0117200	4	1015435	1019694	""
Os04g0117250	4	1015451	1019297	""
ENSRNA049466729	4	1016688	1016795	snoR103
ENSRNA049466796	4	1016960	1017066	snoR103
ENSRNA049466778	4	1017186	1017292	snoR103
Os04g0117300	4	1021666	1026339	""
Os04g0117500	4	1042772	1044783	""
Os04g0117600	4	1046902	1053870	OsC3H26
Os04g0117900	4	1054609	1070887	OsAMI2
Os04g0118100	4	1073412	1076436	OsAMI1
Os04g0118400	4	1093436	1098638	""
Os04g0118450	4	1094956	1098381	""
Os04g0118500	4	1100312	1102268	""
Os04g0118700	4	1110678	1113347	""
Os04g0118800	4	1113415	1118775	""
Os04g0118900	4	1120673	1124998	""
Os04g0119000	4	1125771	1126711	""
Os04g0119200	4	1128723	1130033	""
Os04g0119300	4	1133258	1135060	""
Os04g0119400	4	1136017	1139638	""
Os04g0119500	4	1148894	1152109	""
Os04g0119800	4	1160650	1166868	""
Os04g0120000	4	1183301	1183696	""
Os04g0120100	4	1201627	1202712	OsSLPP1
Os04g0120300	4	1211121	1219026	OsSub33
Os04g0120350	4	1220221	1221503	""
Os04g0121100	4	1248450	1260282	OsSub34
Os04g0121200	4	1265575	1266501	""
Os04g0121300	4	1280571	1284856	OsSub35
Os04g0121800	4	1320596	1321287	""
Os04g0121900	4	1325252	1327635	""
Os04g0122000	4	1329948	1336530	""
Os04g0122200	4	1359584	1362382	""
Os04g0122750	4	1369057	1370924	""
Os04g0123800	4	1451781	1452496	""
Os04g0124233	4	1524504	1525180	""
Os04g0125100	4	1531391	1532372	""
Os04g0125700	4	1562252	1572696	""
Os04g0125800	4	1569335	1570044	""
Os04g0126500	4	1652404	1653676	""
Os04g0126600	4	1654498	1656302	""
Os04g0126800	4	1659469	1659899	""
Os04g0126900	4	1677297	1680389	""
Os04g0127001	4	1682213	1684075	""
Os04g0127100	4	1702012	1702952	OsSub37
Os04g0127200	4	1705451	1710275	OsSub37
Os04g0127300	4	1717097	1720332	OsSub38
Os04g0127500	4	1723217	1727297	OsWAK29
Os04g0127550	4	1725123	1727021	""
Os04g0127600	4	1740179	1740998	OsSub39
Os04g0127750	4	1750295	1756153	""
Os04g0127800	4	1754439	1759735	OsMED15_1
Os04g0127900	4	1760660	1762304	""
Os04g0128001	4	1766911	1768449	""
Os04g0128300	4	1774866	1778296	""
Os04g0128400	4	1779894	1781348	""
Os04g0128550	4	1779927	1781357	""
Os04g0128700	4	1791428	1792971	""
Os04g0128900	4	1813960	1816070	YUCCA7
Os04g0129050	4	1814916	1815226	""
Os04g0129200	4	1837130	1839583	""
Os04g0129300	4	1843006	1848257	""
Os04g0129350	4	1844672	1846498	""
Os04g0129400	4	1848749	1849281	""
Os04g0129500	4	1857915	1865237	""
Os04g0129600	4	1866264	1870065	""
Os04g0129900	4	1874562	1876811	""
Os04g0130433	4	1878061	1878624	""
Os04g0131500	4	1960956	1965918	""
Os04g0131800	4	1967364	1971683	""
Os04g0131850	4	1974598	1981816	""
Os04g0131900	4	1985641	1997936	""
Os04g0132300	4	2019241	2026428	""
Os04g0132400	4	2034450	2037776	""
Os04g0132500	4	2034480	2038824	CTB4a
Os04g0132900	4	2069999	2071784	""
Os04g0134101	4	2231909	2232333	""
Os04g0134800	4	2281882	2282178	""
Os04g0136016	4	2294412	2296054	""
Os04g0135400	4	2300969	2302931	OsRLCK128
Os04g0136000	4	2371167	2372469	""
Os04g0136200	4	2390278	2396764	OsDAO3
Os04g0136700	4	2426978	2429504	OsCBSX5
Os04g0136802	4	2431854	2436566	""
Os04g0136900	4	2441510	2447771	""
Os04g0137201	4	2480533	2485914	OsPLL4.2
Os04g0137450	4	2502536	2502817	""
Os04g0137500	4	2511505	2514700	""
Os04g0137550	4	2520726	2522451	""
Os04g0137883	4	2533768	2535289	""
Os04g0138432	4	2539347	2540950	""
Os04g0138800	4	2649112	2649831	""
Os04g0139100	4	2667561	2669859	""
Os04g0139201	4	2690138	2695153	""
Os04g0140400	4	2752711	2752971	""
Os04g0140666	4	2755176	2758796	""
Os04g0141400	4	2826150	2830476	""
Os04g0141800	4	2863655	2865814	""
Os04g0142100	4	2869484	2870279	""
Os04g0142400	4	2889775	2891435	""
Os04g0142850	4	2911041	2913410	""
Os04g0143566	4	2959879	2961549	""
Os04g0143932	4	2983918	2984361	""
Os04g0144300	4	3032534	3034101	""
Os04g0144266	4	3113203	3113392	""
Os04g0146300	4	3238927	3243094	OsRLCK130
Os04g0146800	4	3274018	3274628	""
Os04g0147200	4	3295899	3299480	OSJNBa0057M08.5
Os04g0147600	4	3310275	3312547	""
Os04g0149400	4	3411651	3412393	""
Os04g0150300	4	3465253	3470075	""
Os04g0150500	4	3467739	3472291	""
Os04g0151700	4	3544446	3547962	""
Os04g0151800	4	3555377	3562902	OsAGO4b
Os04g0151900	4	3575397	3581555	""
Os04g0152000	4	3586585	3588677	""
Os04g0152200	4	3607354	3608411	""
Os04g0152400	4	3607359	3608420	""
Os04g0152500	4	3609046	3613579	""
Os04g0152975	4	3635315	3637007	""
Os04g0153000	4	3635325	3637426	""
Os04g0153200	4	3648163	3650213	""
Os04g0153475	4	3656703	3658026	""
Os04g0154000	4	3682118	3684160	""
Os04g0154599	4	3724228	3738716	""
Os04g0154700	4	3724238	3739080	""
Os04g0154800	4	3766206	3768464	""
Os04g0155000	4	3783358	3784338	""
Os04g0155200	4	3790059	3794532	""
Os04g0155500	4	3823612	3826250	OsRLCK131
Os04g0155750	4	3847593	3849289	""
Os04g0156000	4	3847603	3849653	OSJNBa0080E14.6
Os04g0156200	4	3867343	3869354	""
Os04g0157300	4	4012193	4012480	""
Os04g0158400	4	4039943	4042102	""
Os04g0158750	4	4039987	4042311	""
ENSRNA049466805	4	4157086	4157179	snoZ256
Os04g0160600	4	4169608	4170788	SIP29
Os04g0160801	4	4169850	4171354	""
Os04g0161100	4	4216591	4218547	OSJNBb0028M18.1
Os04g0161400	4	4225748	4226837	""
Os04g0161736	4	4260858	4269280	""
Os04g0161850	4	4261165	4269287	""
Os04g0162100	4	4274885	4290695	OsEMF2a
Os04g0162300	4	4274939	4290313	""
Os04g0162500	4	4296220	4297568	""
Os04g0162600	4	4309095	4310448	""
Os04g0162701	4	4314795	4316249	""
Os04g0162800	4	4319058	4321316	""
Os04g0162975	4	4319589	4321241	""
Os04g0163425	4	4345431	4346416	""
Os04g0163700	4	4349090	4352230	""
Os04g0163800	4	4353559	4355594	""
Os04g0164300	4	4382052	4385552	""
Os04g0164701	4	4401281	4402094	""
Os04g0164900	4	4408357	4418889	OsPUL
Os04g0165000	4	4419427	4421142	""
Os04g0165100	4	4419496	4420209	""
Os04g0165200	4	4424830	4427681	ART2
Os04g0165300	4	4436866	4441624	""
Os04g0165400	4	4441922	4443953	""
Os04g0165450	4	4442881	4443184	""
Os04g0165500	4	4446439	4449913	""
Os04g0165600	4	4452696	4455350	OsSigP3
Os04g0165700	4	4457411	4461765	OsCAS
Os04g0165801	4	4459041	4461260	""
Os04g0165900	4	4469893	4472106	""
Os04g0166000	4	4485000	4490101	""
Os04g0166300	4	4506106	4508529	""
Os04g0166400	4	4509613	4513848	""
Os04g0166450	4	4513296	4513875	""
Os04g0166500	4	4520914	4521524	""
Os04g0166600	4	4543619	4547486	""
Os04g0167300	4	4545258	4545771	""
Os04g0167701	4	4599353	4604670	""
Os04g0167800	4	4638237	4640929	""
Os04g0167851	4	4640094	4640848	""
Os04g0167875	4	4644736	4644996	""
Os04g0167900	4	4649129	4649773	OsPP2C37
Os04g0168000	4	4651469	4652572	""
Os04g0168100	4	4674744	4675232	""
Os04g0168300	4	4689042	4689554	""
Os04g0168400	4	4690898	4692354	""
Os04g0169100	4	4738375	4742148	ETR2
Os04g0169300	4	4749123	4752350	""
Os04g0169500	4	4769960	4770679	""
Os04g0169666	4	4770384	4771938	""
Os04g0170166	4	4814959	4817390	""
Os04g0170500	4	4816682	4822779	""
Os04g0170866	4	4835200	4835532	""
Os04g0171232	4	4853362	4853694	""
Os04g0171600	4	4869932	4872151	""
Os04g0171800	4	4874385	4878321	""
Os04g0172100	4	4915137	4916720	""
Os04g0172400	4	4924085	4925539	OsAT19
Os04g0172560	4	4939802	4940413	""
Os04g0172600	4	4941896	4942519	""
Os04g0173300	4	4965529	4975289	""
Os04g0173800	4	5005112	5006206	""
Os04g0174100	4	5041230	5041910	""
Os04g0174200	4	5058331	5061257	""
Os04g0174800	4	5111957	5112821	""
Os04g0174850	4	5112752	5113651	""
Os04g0174900	4	5121027	5124372	""
Os04g0175000	4	5123331	5126726	""
Os04g0175300	4	5135227	5142111	""
Os04g0175400	4	5135592	5136326	""
Os04g0175450	4	5152085	5153404	""
Os04g0175500	4	5152089	5152757	OsAT12
Os04g0175600	4	5161947	5167404	OsCOMTL5
Os04g0175750	4	5167705	5170461	""
Os04g0175900	4	5178491	5186485	OsCOMTL6
Os04g0176200	4	5189974	5194492	""
Os04g0176300	4	5210111	5216557	""
Os04g0176400	4	5210122	5216551	OsSCP22
Os04g0177000	4	5241446	5242569	OsRLCK132
Os04g0177100	4	5246846	5247861	""
Os04g0177300	4	5254429	5260631	""
Os04g0177400	4	5263669	5266752	""
Os04g0177500	4	5289227	5289454	""
Os04g0177600	4	5291177	5306508	ARP9
Os04g0178300	4	5318060	5326425	OsCPS4
Os04g0178400	4	5332365	5334476	CYP99A3
Os04g0179100	4	5380120	5380605	OsSDR110C-MS2
Os04g0179200	4	5385722	5387215	OsMAS
Os04g0179700	4	5428347	5434023	OsKS4
Os04g0180300	4	5483444	5484258	""
Os04g0180400	4	5484865	5486703	CYP99A2
Os04g0180500	4	5485029	5486605	""
Os04g0180900	4	5521913	5522697	""
Os04g0181100	4	5526864	5530223	""
Os04g0181300	4	5539574	5545471	OsbZIP35
Os04g0181901	4	5560524	5564754	""
Os04g0182200	4	5590414	5592679	""
Os04g0182225	4	5590462	5591999	""
Os04g0182250	4	5592612	5596585	""
Os04g0182300	4	5596791	5599067	OsSub40
Os04g0182400	4	5596811	5598844	""
Os04g0182600	4	5608992	5620616	""
Os04g0182650	4	5621072	5626882	""
Os04g0182701	4	5629761	5630068	""
Os04g0182800	4	5636747	5640487	ETFB
Os04g0182850	4	5644973	5648059	""
Os04g0182875	4	5644979	5645554	""
Os04g0182900	4	5645679	5649613	""
Os04g0183100	4	5655847	5666499	""
Os04g0183300	4	5669157	5675737	""
Os04g0183201	4	5669190	5673221	""
Os04g0183500	4	5686452	5689437	""
Os04g0183401	4	5686454	5689200	""
Os04g0184100	4	5728101	5731927	""
Os04g0184250	4	5728136	5731769	""
Os04g0184450	4	5739436	5740550	""
Os04g0184500	4	5739476	5740015	""
Os04g0184801	4	5740039	5740266	""
Os04g0184900	4	5778855	5782412	""
Os04g0185000	4	5781635	5782412	""
Os04g0185100	4	5785639	5788514	OSJNBa0001M07.6
Os04g0185500	4	5802095	5810965	OsRFP
Os04g0185600	4	5811361	5813082	OsPT5
Os04g0186400	4	5846286	5849272	PT4
Os04g0186450	4	5847438	5849005	""
Os04g0186800	4	5865168	5868179	OsPT13
Os04g0187001	4	5865174	5867983	""
Os04g0188433	4	5931193	5931871	""
Os04g0188500	4	5989525	5990234	""
Os04g0189400	4	6053705	6054979	DEFL9
Os04g0189800	4	6069813	6070580	DEFL10
Os04g0190000	4	6097184	6100998	""
Os04g0191000	4	6193705	6198710	""
Os04g0191400	4	6225157	6226576	""
Os04g0191500	4	6231634	6232379	""
Os04g0191600	4	6247543	6258351	""
Os04g0191800	4	6262588	6264062	OsFbox182
Os04g0192350	4	6306373	6309477	""
Os04g0192775	4	6314737	6316723	""
Os04g0193200	4	6378760	6380789	""
Os04g0193300	4	6384637	6388945	OsFbox183
Os04g0193950	4	6442037	6452057	""
Os04g0194000	4	6454698	6456042	OsFbox184
Os04g0194200	4	6455528	6456076	""
Os04g0194400	4	6465369	6466580	""
Os04g0194433	4	6470608	6474509	""
Os04g0194466	4	6472429	6473124	OsAT11
Os04g0194500	4	6475357	6481772	OsABCG8
Os04g0194600	4	6490902	6495594	PCF1
Os04g0194800	4	6499189	6502384	""
Os04g0195000	4	6511625	6518888	OsWD40-99
Os04g0194950	4	6511956	6513685	""
Os04g0195100	4	6520533	6522270	OsFbox185
Os04g0195400	4	6523581	6532694	""
Os04g0196200	4	6564647	6566873	""
Os04g0196300	4	6567884	6568626	""
Os04g0196600	4	6593198	6595756	""
Os04g0196850	4	6593217	6594473	""
Os04g0197100	4	6630053	6630961	""
Os04g0197200	4	6634102	6638835	""
Os04g0197275	4	6637060	6638051	""
Os04g0197350	4	6644261	6646793	""
Os04g0197500	4	6654365	6655796	""
Os04g0198733	4	6692156	6693010	""
Os04g0199600	4	6743557	6744588	""
Os04g0200000	4	6782863	6785655	""
Os04g0200400	4	6834186	6838247	""
Os04g0200700	4	6869662	6872863	""
Os04g0201000	4	6890776	6894385	""
Os04g0201200	4	6902893	6909851	""
Os04g0201800	4	6912953	6925360	""
Os04g0201500	4	6913287	6914107	""
Os04g0201900	4	6940275	6942746	OsRLCK134
Os04g0202200	4	6954514	6958420	""
Os04g0202300	4	6955489	6957924	OsLecRK2
Os04g0202500	4	6966605	6969072	OsRLCK135
Os04g0202700	4	6975301	6979039	""
Os04g0202800	4	6976798	6979276	OsRLCK136
Os04g0203400	4	6997052	7005377	OsEnS-60
Os04g0203300	4	6997842	7002468	""
Os04g0203450	4	7020913	7022726	""
Os04g0203600	4	7021347	7022831	""
Os04g0204000	4	7024752	7028981	""
Os04g0204100	4	7031137	7033453	""
Os04g0204150	4	7031725	7033396	""
Os04g0204200	4	7038498	7044184	""
Os04g0204300	4	7045088	7046466	""
Os04g0204400	4	7046012	7047019	""
Os04g0204900	4	7077211	7077645	""
Os04g0205000	4	7078459	7078805	""
Os04g0205101	4	7084823	7085186	""
Os04g0205200	4	7091053	7092765	""
Os04g0206100	4	7121684	7130618	""
Os04g0206000	4	7121975	7130667	""
Os04g0206200	4	7136795	7140421	""
Os04g0206300	4	7141593	7142740	SAG39
Os04g0206350	4	7147666	7152034	""
Os04g0206401	4	7149713	7150277	""
Os04g0206450	4	7150656	7152151	OSJNBa0052O21.13
Os04g0206500	4	7153703	7155950	""
Os04g0206600	4	7156820	7159820	UDP-GT
Os04g0206650	4	7157218	7159772	""
Os04g0206700	4	7163748	7166358	""
Os04g0206850	4	7163837	7165935	""
Os04g0207501	4	7218440	7221671	""
Os04g0207600	4	7221326	7221880	AM39
Os04g0208200	4	7250381	7251823	OsSAG12
Os04g0208400	4	7254765	7256866	OsFbox189
Os04g0208425	4	7254929	7256881	""
Os04g0208450	4	7258282	7258750	""
Os04g0208500	4	7260561	7262700	OsFbox190
Os04g0208550	4	7260759	7262637	""
Os04g0208600	4	7265196	7267272	OsFbox191
Os04g0208800	4	7288396	7289312	""
Os04g0208900	4	7288651	7289315	""
Os04g0209200	4	7301574	7313221	OsABCC9
Os04g0209300	4	7317239	7325788	OsABCC10
Os04g0209450	4	7317838	7318217	""
Os04g0210250	4	7423769	7427851	""
Os04g0210700	4	7427891	7430947	""
Os04g0210800	4	7432685	7432978	""
Os04g0211700	4	7478045	7479178	""
Os04g0211900	4	7492471	7493863	""
Os04g0212200	4	7504023	7517781	""
Os04g0212450	4	7521494	7522034	OsRR42
Os04g0212700	4	7546093	7546626	""
Os04g0213100	4	7553316	7554203	OsHFP
Os04g0213800	4	7620565	7621389	OsRLCK137
Os04g0217500	4	7868882	7869480	""
Os04g0217600	4	7873470	7876305	""
Os04g0217900	4	7877462	7883443	""
Os04g0218100	4	7893521	7901861	""
Os04g0218350	4	7907327	7910914	""
Os04g0218400	4	7914163	7914802	""
Os04g0218600	4	7920042	7927561	""
Os04g0218701	4	7935869	7938887	""
Os04g0218900	4	7947573	7949742	""
Os04g0219000	4	7955827	7960456	""
Os04g0219200	4	7961023	7964447	""
Os04g0219550	4	7973330	7973557	""
Os04g0219600	4	7973907	7983880	rNBS17
Os04g0219700	4	7981887	7982772	""
Os04g0219800	4	7988583	8000337	""
Os04g0220300	4	8009023	8018541	OsWAK30
Os04g0220400	4	8009701	8019564	""
Os04g0220501	4	8035510	8037968	""
Os04g0221000	4	8064674	8072284	""
Os04g0221300	4	8083780	8090712	""
Os04g0221450	4	8111666	8115861	""
Os04g0221600	4	8117448	8126285	""
Os04g0221800	4	8136123	8138420	""
Os04g0222250	4	8166128	8166779	""
Os04g0222900	4	8213894	8213961	""
Os04g0223000	4	8216513	8233284	""
Os04g0223300	4	8239288	8241854	OsAPx3
Os04g0223500	4	8243749	8249931	""
Os04g0223600	4	8246733	8247495	""
Os04g0223901	4	8263115	8268571	""
Os04g0224000	4	8267091	8268721	""
Os04g0224200	4	8274136	8275149	""
Os04g0224600	4	8280306	8285271	""
Os04g0224900	4	8307367	8312159	""
Os04g0225001	4	8312869	8314234	""
Os04g0225100	4	8320595	8321435	""
Os04g0225067	4	8320725	8321324	""
Os04g0225250	4	8346834	8347622	""
Os04g0225400	4	8370325	8373574	""
Os04g0225700	4	8423730	8424629	OsBURP05
Os04g0226340	4	8445274	8464291	""
Os04g0226400	4	8453829	8461494	""
Os04g0226600	4	8472839	8476142	OsRLCK138
Os04g0226633	4	8472977	8476008	""
Os04g0226666	4	8479770	8479979	""
Os04g0226800	4	8497213	8499957	""
Os04g0227000	4	8507962	8511064	""
Os04g0227100	4	8514849	8519651	""
Os04g0227200	4	8514940	8518004	""
Os04g0227500	4	8528512	8533136	""
Os04g0227833	4	8566258	8566315	""
Os04g0228000	4	8578980	8585626	""
Os04g0228100	4	8586491	8588227	OSJNBa0065B15.1
Os04g0228300	4	8588650	8594181	""
Os04g0228400	4	8599014	8600248	OsEXP1
Os04g0228600	4	8614296	8616079	""
Os04g0229100	4	8637314	8639345	OsCAD6
Os04g0230501	4	8749478	8749878	""
Os04g0231200	4	8764872	8767208	""
Os04g0231266	4	8767202	8767534	""
Os04g0231800	4	8811012	8815165	""
Os04g0233400	4	8948360	8949943	OsPIP2
Os04g0233851	4	8948714	8949839	""
Os04g0234402	4	9071858	9072447	""
Os04g0234500	4	9072024	9072652	""
Os04g0234600	4	9075141	9077888	""
ENSRNA049466678	4	9091384	9091457	Intron_gpII
ENSRNA049466596	4	9092156	9092232	Intron_gpII
ENSRNA049466512	4	9096847	9096965	Intron_gpII
ENSRNA049466702	4	9097800	9097913	Intron_gpII
ENSRNA049447734	4	9102104	9102175	tRNA-Asn
ENSRNA049466614	4	9108922	9109006	Intron_gpII
ENSRNA049466486	4	9111854	9111928	Intron_gpII
ENSRNA049447741	4	9114595	9114667	tRNA-Thr
ENSRNA049466667	4	9119469	9119542	Intron_gpII
ENSRNA049466581	4	9120241	9120317	Intron_gpII
ENSRNA049466739	4	9123017	9123104	Intron_gpII
ENSRNA049447757	4	9135092	9135164	tRNA-Thr
ENSRNA049466562	4	9145501	9145577	Intron_gpII
ENSRNA049466653	4	9146277	9146350	Intron_gpII
ENSRNA049466643	4	9167786	9167859	Intron_gpII
ENSRNA049466546	4	9168558	9168634	Intron_gpII
ENSRNA049466845	4	9177815	9178001	IsrR
ENSRNA049466627	4	9199662	9199735	Intron_gpII
ENSRNA049466531	4	9200434	9200510	Intron_gpII
ENSRNA049466502	4	9205127	9205245	Intron_gpII
ENSRNA049466696	4	9206075	9206188	Intron_gpII
Os04g0243400	4	9262698	9265370	""
Os04g0243550	4	9273695	9274013	""
Os04g0243700	4	9291339	9291856	OsCTR1
Os04g0244201	4	9330721	9334127	""
Os04g0244400	4	9336868	9345274	OsGRX12
Os04g0244500	4	9347671	9359330	""
Os04g0244800	4	9368053	9369130	""
Os04g0245000	4	9386966	9391961	OsPP62
Os04g0247500	4	9562465	9564711	""
Os04g0247700	4	9571289	9572114	""
Os04g0247875	4	9575909	9575970	""
Os04g0248050	4	9581872	9587958	""
Os04g0249500	4	9662138	9667057	SUS7
Os04g0249550	4	9662876	9665409	""
Os04g0249600	4	9671368	9674023	STR6
Os04g0249700	4	9677438	9678593	""
Os04g0249900	4	9684572	9685135	""
Os04g0250050	4	9686760	9688024	""
Os04g0250200	4	9687994	9689204	""
Os04g0250700	4	9695111	9703565	""
Os04g0251825	4	9716005	9717691	""
Os04g0252200	4	9888904	9916256	""
Os04g0252400	4	9938870	9956327	""
Os04g0252550	4	9939995	9955972	""
Os04g0252662	4	9958530	9959022	""
Os04g0252850	4	9993479	9994278	""
Os04g0253000	4	9993501	9994503	H1
Os04g0253601	4	10019877	10023628	""
Os04g0254000	4	10061764	10065209	""
Os04g0254300	4	10068617	10075564	""
Os04g0255525	4	10147177	10151418	""
Os04g0255600	4	10147184	10150653	""
Os04g0257500	4	10316737	10317614	OsERF#128
Os04g0258900	4	10452266	10453725	OsFbox192
Os04g0259100	4	10458951	10460024	OSJNBb0052B05.16
Os04g0259150	4	10468651	10469320	""
Os04g0259200	4	10470563	10472410	""
Os04g0261400	4	10624933	10627828	""
Os04g0266400	4	10984408	10995862	""
Os04g0266700	4	10996728	11005544	""
Os04g0266900	4	11026653	11032673	""
Os04g0267250	4	11054917	11055559	""
Os04g0267600	4	11060393	11062063	OsFbox194
Os04g0267950	4	11076399	11077043	""
Os04g0268300	4	11081483	11085362	""
Os04g0268700	4	11130544	11131484	""
Os04g0269100	4	11180119	11183765	""
Os04g0269600	4	11236469	11243987	OsDAO2
Os04g0269700	4	11250041	11254736	""
Os04g0269800	4	11255676	11258882	""
Os04g0269900	4	11264550	11271530	""
Os04g0270100	4	11272522	11286248	""
Os04g0270200	4	11289925	11294110	""
Os04g0270550	4	11293609	11293992	""
Os04g0270900	4	11309480	11311083	""
Os04g0271000	4	11316236	11328577	osSRT701
Os04g0271200	4	11336081	11338792	OsPAS2
